date,date_dt,yy,mm,method,gross_ret,sdf_ret,turnover_raw,turnover,cost,net_ret
20090227,2010-02-28,2010,2,"AP-tree + RM AP-pruning (static, no TC)",-0.007574252317612431,-0.04113348783962491,0.0,0.0,0.0,-0.007574252317612431
20090331,2010-03-31,2010,3,"AP-tree + RM AP-pruning (static, no TC)",0.015816840291550897,0.08589650575555169,0.0,0.0,0.0,0.015816840291550897
20090430,2010-04-30,2010,4,"AP-tree + RM AP-pruning (static, no TC)",0.03861923782849391,0.2097294733501405,0.0,0.0,0.0,0.03861923782849391
20090529,2010-05-31,2010,5,"AP-tree + RM AP-pruning (static, no TC)",-0.013922999427155422,-0.07561162522884232,0.0,0.0,0.0,-0.013922999427155422
20090630,2010-06-30,2010,6,"AP-tree + RM AP-pruning (static, no TC)",0.010284319705257733,0.05585104929120991,0.0,0.0,0.0,0.010284319705257733
20090731,2010-07-31,2010,7,"AP-tree + RM AP-pruning (static, no TC)",0.018608905029225936,0.10105937017024086,0.0,0.0,0.0,0.018608905029225936
20090831,2010-08-31,2010,8,"AP-tree + RM AP-pruning (static, no TC)",0.03111824128337035,0.16899381559334048,0.0,0.0,0.0,0.03111824128337035
20090930,2010-09-30,2010,9,"AP-tree + RM AP-pruning (static, no TC)",0.026328432464840693,0.1429818035122294,0.0,0.0,0.0,0.026328432464840693
20091030,2010-10-31,2010,10,"AP-tree + RM AP-pruning (static, no TC)",0.013858169201952614,0.07525955176096757,0.0,0.0,0.0,0.013858169201952614
20091130,2010-11-30,2010,11,"AP-tree + RM AP-pruning (static, no TC)",0.004800757540720697,0.02607147130061144,0.0,0.0,0.0,0.004800757540720697
20091231,2010-12-31,2010,12,"AP-tree + RM AP-pruning (static, no TC)",0.014072796476333865,0.07642512798032387,0.0,0.0,0.0,0.014072796476333865
20100129,2011-01-31,2011,1,"AP-tree + RM AP-pruning (static, no TC)",0.014343855904954055,0.07789717026825221,0.0,0.0,0.0,0.014343855904954055
20100226,2011-02-28,2011,2,"AP-tree + RM AP-pruning (static, no TC)",0.00929329271925287,0.05046907959067842,0.0,0.0,0.0,0.00929329271925287
20100331,2011-03-31,2011,3,"AP-tree + RM AP-pruning (static, no TC)",0.013994591777432817,0.07600042176559063,0.0,0.0,0.0,0.013994591777432817
