Date,Mkt-RF,LME,BEME,OP,Investment,r12_2,ST_REV,LT_REV,AC,IdioVol,Lturnover,rf
200712,-0.0087,-0.000379473,0.006217409,-0.025756244,-0.007128041,-0.055098832,-0.009193714,-0.018981052,0.00942749,0.000288474,-0.01329115,0.0027
200801,-0.0636,-0.001212746,-0.030185241,0.029470539,0.018520074,0.060286469,0.053231638,0.033442646,0.00523611,0.04643404,0.011318194,0.0021
200802,-0.0309,-0.009312045,0.001865372,-0.040562357,-0.009279989,-0.067315361,0.038277787,-0.028821931,-0.00835557,0.004738182,0.02335095,0.0013
200803,-0.0093,-0.009534559,0.000699078,-0.011616104,0.012109528,-0.028871491,0.001514196,0.024499547,-0.007454079,0.048273425,-0.007369181,0.0017
200804,0.046,-0.036770612,0.003168237,-0.010442531,-0.024568447,0.009037519,0.041409407,-0.03605166,0.003522496,-0.020124321,-0.043207268,0.0018
200805,0.0186,0.007710539,0.014069203,-0.041353908,0.002838738,-0.029002288,-0.019556456,-0.034922831,-0.00448043,-0.01074687,-0.01043014,0.0018
200806,-0.0844,-0.024193895,0.025567401,-0.045388492,-0.000788231,-0.101433102,-0.057572172,-0.013468451,0.000648326,0.021789749,0.016798804,0.0017
200807,-0.0077,0.038665459,-0.013390025,0.061380538,0.008590905,0.048211346,0.085320836,0.045371397,0.004313284,0.051452123,0.00182196,0.0015
200808,0.0153,0.016961449,0.001044065,-0.019670537,0.01858558,0.026613947,-0.007525487,0.01188178,-0.010327386,0.012381758,-0.019774986,0.0013
200809,-0.0924,-0.020636789,-0.058137999,0.058573195,0.026491141,-0.012864724,-0.044562918,0.022012627,-0.015262802,0.062361664,0.039279863,0.0015
200810,-0.1723,-0.043101668,0.001459793,0.01234324,0.019301229,-0.111902108,-0.08349869,0.041469053,-0.007406099,0.136966456,0.034644739,0.0008
200811,-0.0786,-0.062357065,0.033857666,-0.043017369,0.012188269,-0.094460974,-0.075502403,-0.028216445,-0.018506232,0.105344025,0.001917778,0.0003
200812,0.0174,0.025507758,0.000910446,-0.020703239,-0.001927752,0.048145969,0.053602648,-0.017229165,-0.024260616,-0.025653809,-0.029918108,0
200901,-0.0812,0.048748576,0.083803538,-0.054933036,-0.030016363,-0.02857201,0.035156222,-0.039061714,0.01399276,0.031566181,0.035975719,0
200902,-0.101,-0.018605837,0.037620653,-0.011777799,-0.012467631,-0.058466862,-0.052589837,-0.010679169,0.02802938,0.066321227,0.004717474,0.0001
200903,0.0895,0.026117652,-0.005511887,0.026396692,-0.013990261,0.119436684,0.065248946,0.043943707,-0.000244887,-0.10921961,-0.048150079,0.0002
200904,0.1019,0.118949482,-0.029780601,-0.042933382,0.000102614,0.298623811,-0.079128044,0.034484896,0.010237069,-0.198062219,-0.08114442,0.0001
200905,0.0521,0.055927196,0.000555414,-0.028177988,-0.038704429,0.110783219,-0.031038015,-0.021814522,0.016757163,-0.107866555,-0.026104233,0
200906,0.0043,0.052359585,0.026205853,-0.002889277,-0.000373922,-0.028083042,0.045783846,0.017217161,-0.01702701,-0.01280239,0.001543593,0.0001
200907,0.0772,0.00745466,-0.03865883,-0.005385856,0.039784182,0.045661083,0.026026685,0.038895189,0.0151871,-0.052791532,0.002391202,0.0001
200908,0.0333,0.01206464,-0.046101066,0.021775634,0.053500088,0.080455948,-0.01838825,0.06296924,-0.00823372,-0.055616449,-0.025691724,0.0001
200909,0.0408,0.024005729,-0.01971962,-0.012516167,0.009786312,0.040160361,0.007019136,-0.023941939,0.000556044,-0.033829221,-0.021626591,0.0001
200910,-0.0259,-0.031294138,0.022588862,-0.043271457,-0.017451142,-0.032206752,0.015047186,-0.046222472,0.000659206,0.071584618,0.027040085,0
200911,0.0556,-0.041950097,-0.006655834,-0.017194876,-0.009712949,-0.022751009,0.001276717,-0.003533527,-0.017466743,-0.007041866,-0.01455327,0
200912,0.0275,0.038102785,0.002685651,-0.014007993,0.003935461,-0.015178977,0.021096703,0.014947726,-0.000523907,-0.030478471,0.006037152,0.0001
201001,-0.0336,0.017622325,-0.010287713,0.018066903,0.00980683,0.036092241,0.033038132,0.013052216,-0.004177131,-0.004023628,0.026822283,0
201002,0.034,0.007246826,-0.013534463,0.002502917,0.011074116,-0.040936222,0.01847244,0.029670642,0.000274338,-0.028991075,-0.012159964,0
201003,0.0631,0.008713991,-0.032761294,0.018056446,0.014932461,-0.040852149,-0.005664687,0.062568977,0.003785262,-0.033508573,0.002454376,0.0001
201004,0.02,0.065446994,-0.009761755,0.010680763,0.024829901,-0.025351411,-0.018421662,0.066744778,0.006697047,-0.059999339,-0.013620808,0.0001
201005,-0.0789,-0.002091349,0.026589324,-0.005811461,-5.23E-05,0.014867192,0.004711403,-0.037905226,-0.007002909,0.037491718,0.02150473,0.0001
201006,-0.0556,-0.018115801,0.021178769,-0.023735471,-0.016259814,0.025069214,-0.057324938,-0.06891618,-0.017791921,0.075224564,0.047426488,0.0001
201007,0.0693,-0.006685386,-0.002831443,-0.008512337,0.02562337,-0.006995144,0.047832668,0.011338394,-0.002083663,-0.019319331,-0.010891083,0.0001
201008,-0.0477,-0.033492843,0.006689194,-0.020392055,-0.027540853,-0.01566468,0.024680409,-0.057255611,-1.87E-05,0.042407661,0.019446626,0.0001
201009,0.0954,0.030842767,0.0300277,-0.005459202,-0.001772173,-0.014307438,0.058973261,0.028765671,0.010495079,-0.057428803,-0.037528147,0.0001
201010,0.0388,0.018666532,0.018575232,-0.021891417,-0.002242729,8.58E-05,-0.013661865,-0.005504768,-0.001558884,-0.019213797,-0.010558789,0.0001
201011,0.006,0.032672554,0.01648434,0.001570619,0.008563963,-0.022375607,-0.01252595,0.006137731,0.004035191,-0.024395687,-0.01214819,0.0001
201012,0.0682,0.014606177,-0.015076172,0.052496298,0.0301863,0.012260601,-0.014407098,0.059077973,-0.006025526,-0.0455011,-0.022514886,0.0001
201101,0.0199,-0.029816989,-0.009814498,0.016572815,0.01736149,-0.000954333,-0.006404353,0.017525311,0.001662637,0.00256721,0.004866406,0.0001
201102,0.0349,0.002845189,-0.006515484,0.002443593,0.014212779,-0.022713798,-0.004737929,0.024714158,0.006132474,-0.00849968,0.012846729,0.0001
201103,0.0045,0.008390063,0.022277045,-0.01114261,-0.002923796,-0.026285352,-0.005302784,-0.01514792,0.003490265,0.005541293,0.015877544,0.0001
201104,0.029,-0.011856116,0.010796507,-0.003585828,-0.012120753,-0.003860012,-0.01254826,-0.007579701,0.010195445,0.009108271,-0.000334484,0
201105,-0.0127,-0.007521199,0.010103399,-0.015062519,-0.01111251,-0.000160336,-0.010741868,-0.026303288,-9.12E-05,0.040038739,0.016092713,0
201106,-0.0175,-0.010627189,-0.00574654,-0.020182724,-0.009856135,-0.013845559,-0.022821292,-0.026886163,-0.008173338,0.03140954,0.020264372,0
201107,-0.0236,0.000453472,0.006285648,-0.013716211,-0.012029101,0.004259566,-0.005734498,-0.022716496,0.006052171,-0.005181101,-0.00113858,0
201108,-0.0599,-0.037321093,0.013112766,-0.036566135,0.002005236,0.001599902,-0.025849875,-0.080962068,-0.003027095,0.058054834,0.044904942,0.0001
201109,-0.0759,-0.02752653,0.009533973,-0.028525241,0.011222734,0.035219074,-0.097599981,-0.064530345,-0.000207509,0.081046629,0.027223009,0
201110,0.1135,0.006203722,0.001340051,0.008146465,-0.011918018,0.007724802,0.129990887,0.053047778,-0.001194591,-0.049170456,-0.05237692,0
201111,-0.0028,-0.014572345,0.012440641,-0.023984793,0.009124651,-0.056142192,0.02366196,-0.037144578,0.012847202,0.03159238,0.021645762,0
201112,0.0074,-0.001326767,-0.004686567,-0.007411493,0.028913292,-0.037786737,-0.015266055,0.00985294,0.003681201,0.037428962,0.029981651,0
201201,0.0505,0.042272343,0.00177396,0.031849348,-0.015316644,0.08595647,0.073880351,0.027734235,-0.014440162,-0.064013979,-0.041992932,0
201202,0.0442,-0.023909297,-0.012760375,0.002599699,0.003513972,0.014563727,-0.014339233,0.021238653,-0.000746427,-0.009730796,-0.013270518,0
201203,0.0311,0.00309667,-0.013515388,0.009648648,0.018943565,-0.018187693,-0.014975952,0.038144358,0.008691602,-0.002198708,0.002330569,0
201204,-0.0085,-0.014015288,-0.002115251,-0.009897943,0.011427746,-0.04408094,-0.006323751,-0.015891995,-0.001232469,0.026532185,0.022314727,0
201205,-0.0619,-0.008118754,0.006393712,0.003589273,0.03006147,-0.074791354,-0.049421461,-0.014438502,-0.000502064,0.057874838,0.026049194,0.0001
201206,0.0389,0.011766557,-0.009166126,0.007095247,0.010806866,0.003268358,0.00846264,0.016386445,0.005955882,-0.00072033,0.00459191,0
201207,0.0079,-0.024018403,0.018672013,-0.015019064,0.001928175,-0.02715241,0.008305948,-0.030408103,0.002386773,0.044196992,0.017338601,0
201208,0.0255,-0.000170305,-0.015730243,0.01250335,-0.01091162,0.01917203,0.016013765,0.023679108,0.006113625,-0.028054576,-0.019271242,0.0001
201209,0.0273,0.015757191,-0.011573026,0.003715291,0.007852961,0.019440933,-0.011867528,0.01960762,-0.006227255,-0.014405978,0.005984016,0.0001
201210,-0.0176,-0.031899162,-0.041180538,-0.003532215,0.013552081,-0.005418139,-0.004085682,-0.000713875,0.002888174,0.027771517,0.02680267,0.0001
201211,0.0078,-0.001682043,-0.001116942,-0.007596603,0.00644813,-0.017367781,0.000747952,0.001651719,-0.011801849,0.005514154,-0.011665545,0.0001
201212,0.0118,0.008944022,-0.039401464,0.006694435,0.008453024,0.024497414,-0.000513885,0.0447089,-0.010573827,-0.018424039,-0.000117773,0.0001
201301,0.0557,0.000412919,-0.013465054,0.015428387,0.010576618,0.002304155,0.000759275,0.037537804,-0.011245106,-0.028647031,0.006350206,0
201302,0.0129,-0.00711362,0.000341937,-0.007819551,0.006098773,-0.02988198,-0.013805538,-0.004678979,-0.013629069,0.025851376,0.015381207,0
201303,0.0403,0.011380031,0.012283857,0.001116352,0.013150113,-0.026549251,-0.023009113,0.019706862,-0.01122572,-0.022930351,-0.000319541,0
201304,0.0155,-0.017128129,-0.008810224,0.002397271,0.010974815,-0.024131206,-0.005895642,-0.008004191,-0.003237496,0.023593867,-0.004724388,0
201305,0.028,0.019420461,-0.00221588,-0.000891824,-0.003445804,0.00550191,0.028466184,0.031175648,-0.001924023,-0.038865412,-0.028038044,0
201306,-0.012,0.013551141,0.003310622,-0.002777032,0.006142555,-0.018358422,-0.019855528,-0.001681417,-0.008152953,0.006608704,0.011256641,0
201307,0.0565,0.02220151,0.006867901,0.011110075,0.004312806,-0.026652781,0.006742493,0.02618272,0.00074594,-0.048705972,-0.009668547,0
201308,-0.0271,0.007062014,0.005956848,-0.004475397,-0.015149178,0.020100313,-0.001874415,0.003135945,-0.007618056,-0.01081741,-0.007235093,0
201309,0.0377,0.026012766,-0.004579326,0.007932456,-0.000142966,-0.031003199,0.001963872,0.014860664,0.006437442,-0.031653797,-0.015274703,0
201310,0.0418,-0.022881219,-0.014394907,-0.028553002,0.001545081,-0.007952762,-0.010024629,1.95E-05,-0.001760619,0.018784002,0.019658125,0
201311,0.0312,0.027951517,0.013428901,4.39E-05,0.010478943,-0.040189405,-0.004084861,0.019381428,0.00870981,-0.019212149,-0.016572994,0
201312,0.0281,0.000246149,0.010233255,0.003921457,-0.003099345,-0.008612552,0.000841267,-0.005322896,0.005240137,-0.018754408,-0.011559031,0
201401,-0.0332,0.029029034,0.028947061,0.059647647,-0.007171761,0.009217277,0.006393299,0.000286948,0.018277218,-0.020843806,-0.011757944,0
201402,0.0465,-2.32E-05,0.005108747,0.014523248,5.70E-05,-0.01860906,-0.00133669,-0.009011825,-0.003075655,-0.02276851,-0.022436044,0
201403,0.0043,-0.013227796,-0.031138541,-0.028634246,0.005636419,0.02518327,0.018834799,0.011049331,-0.012322049,0.036000164,0.035337633,0
201404,-0.0019,-0.047013255,-0.013338876,-0.037864919,0.004699439,0.043348737,-0.025660143,-0.001621894,-0.005904423,0.051296276,0.03704313,0
201405,0.0206,-0.020798498,0.000467444,-0.010911657,-0.01132592,-0.013664775,0.002391408,-0.011389911,-0.00535623,0.010963951,-0.008453411,0
201406,0.0261,0.022311461,0.010786373,0.019549962,-0.010651971,-0.007133189,0.011565131,0.014639921,-0.006065712,-0.038622256,-0.023013999,0
201407,-0.0204,-0.036881404,-0.017078651,-0.013761958,-0.002201395,0.01608361,0.028555674,-0.001997294,0.002513543,0.037275156,0.022394492,0
201408,0.0424,-0.001641963,0.006704943,0.010300212,-0.016710232,-0.015301084,0.010381764,-0.014924452,0.004584322,-0.012967448,-0.010726879,0
201409,-0.0197,-0.040039683,0.004840395,-0.010538032,-0.004294768,-0.012319202,-0.004614393,-0.009185503,0.000645456,0.033458604,0.023757879,0
201410,0.0252,0.017340545,0.020227416,-0.002384218,-0.008855884,-0.008071231,-0.008212195,-0.042136403,-0.009013578,0.011949983,0.012298562,0
201411,0.0255,-0.030448535,0.0243735,0.000764676,0.005153887,-0.028792162,-0.029383665,-0.016944635,-0.018717971,0.019034855,0.003018207,0
201412,-0.0006,0.031466967,0.008289385,0.010174492,0.007343526,-0.010569061,-0.020477749,-0.012620087,-0.006916556,0.007321398,0.020654622,0
201501,-0.0311,-0.011095074,0.014653955,0.019673974,-0.014545634,-0.039222456,0.007501248,-0.004575851,-0.010417265,0.022464338,-0.002489915,0
201502,0.0613,0.008638718,0.006924241,-0.009333434,-0.004559678,0.027938248,0.052020747,-0.015280911,-0.005906512,-0.026177012,-0.029958711,0
201503,-0.0112,0.011480217,0.004208391,0.002658842,-0.005711374,-0.028813584,0.012186872,-0.02232928,-0.018943484,0.010608111,0.013386298,0
201504,0.0059,-0.001156818,-0.021738721,-0.013575863,-0.003154199,0.055618432,0.047627312,0.026125045,0.015008074,-0.017678346,-0.001320293,0
201505,0.0136,-0.006620944,0.016787212,0.015788379,-0.003802669,-0.051498639,0.023966575,-0.022586151,-0.011392506,0.000447288,-0.011873756,0
201506,-0.0153,0.024332958,0.00907448,0.00428832,-0.012929577,-0.014539577,-0.027286436,-0.008152397,-0.000638602,0.007760221,0.006850317,0
201507,0.0154,-0.0573836,0.027046423,0.006102841,-0.01271781,-0.085827102,-0.032175435,-0.018070216,-0.002874749,0.064062761,0.023524287,0
201508,-0.0604,0.011247443,-0.017231338,-0.014649629,0.011111305,0.008776746,0.004826938,0.013966846,-0.008953823,0.015647991,0.002986711,0
201509,-0.0308,-0.038990555,-0.010661159,-0.011647348,0.00067621,-0.055654443,-0.031814715,0.000636237,0.011346447,0.064265711,0.035020422,0
201510,0.0775,-0.012431786,0.007130038,-0.007460472,-0.002710657,0.018503651,0.023135318,-0.014121467,0.025334381,-0.010518495,-0.008699511,0
201511,0.0056,0.022934282,0.024620104,0.026798433,-0.015575237,-0.02806853,0.008854409,-0.03482552,0.003301281,0.012238243,-0.015563954,0
201512,-0.0217,-0.027270179,0.009391935,0.008361959,0.008815868,-0.052212327,-0.002584208,-0.03035189,0.004848335,0.044286554,0.017838556,0.0001
201601,-0.0577,-0.042178084,-0.020828926,-0.048275319,0.030326677,-0.022117034,-0.043630613,-0.000544868,0.009269225,0.087053112,0.05188473,0.0001
201602,-0.0007,0.008661071,0.004094737,-0.00754483,0.014356636,0.030843661,-0.003344954,0.012249999,-0.010336239,-0.01755067,-0.004238168,0.0002
201603,0.0696,0.006000301,-0.01007253,-0.013327887,0.000282973,0.063569329,0.020883675,0.029951745,-0.002871192,-0.03609544,-0.019639398,0.0002
201604,0.0092,0.031991646,-0.039571664,0.013460794,0.012934101,0.062893587,-0.013647744,0.059074866,-0.001339362,-0.073232759,-0.019747187,0.0001
201605,0.0178,-0.011560929,0.025024966,0.008510225,-0.019597951,-0.02224105,0.023683642,-0.040016957,0.006383965,0.027290774,0.010305681,0.0001
201606,-0.0005,-0.001449681,-0.003055509,-0.005095976,0.021440111,-0.049543828,0.016517902,0.021268878,-0.0053488,0.015363384,0.022730801,0.0002
201607,0.0395,0.0182983,0.00266971,0.001673693,-0.013177269,0.027365943,0.042240703,-0.00760891,0.011131193,-0.029355514,-0.025465345,0.0002
201608,0.005,0.025671578,-0.01416238,0.013472308,0.002351286,0.031446957,-0.006736451,-0.009321302,0.010639763,-0.0143268,-0.003553462,0.0002
201609,0.0025,0.031279469,0.02057673,0.031644734,-0.014254793,0.008533603,-0.00592338,0.009032928,0.002193408,-0.040656803,-0.018350861,0.0002
201610,-0.0202,-0.041127281,-0.043488378,-0.039047105,0.007686884,-0.006077055,0.01064369,-0.006134288,0.008259181,0.044138889,0.019999797,0.0002
201611,0.0486,0.037686583,-0.04605055,-0.013990986,0.010368986,0.042713173,0.009386108,-0.018660274,0.00979676,-0.047143707,-0.015637944,0.0001
201612,0.0182,0.011628705,-0.023765197,-0.029820949,-0.013019253,-0.0017118,-0.017821249,-0.024995537,0.006242332,0.009855543,0.023397389,0.0003
