date,date_dt,yy,mm,method,gross_ret,turnover_raw,turnover,cost,net_ret
20030131,2003-01-31,2003,1,Triple Sort rolling TC-aware + stock-level TC,0.021043645905993405,2.8749867508121598e-06,0.1707106975660376,0.000426776743915094,0.020616869162078312
20030228,2003-02-28,2003,2,Triple Sort rolling TC-aware + stock-level TC,0.019552135397251903,3.0981754198038983e-06,0.19176366761442531,0.0004794091690360633,0.01907272622821584
20030331,2003-03-31,2003,3,Triple Sort rolling TC-aware + stock-level TC,-0.0008013792497403374,1.2581471938336806e-06,0.22007519863878552,0.0005501879965969639,-0.0013515672463373014
20030430,2003-04-30,2003,4,Triple Sort rolling TC-aware + stock-level TC,0.014839782207287114,7.766264646572933e-07,0.17462010027246944,0.0004365502506811736,0.014403231956605941
20030531,2003-05-31,2003,5,Triple Sort rolling TC-aware + stock-level TC,0.008560444074175121,1.3368599725821028e-07,0.18981889614195846,0.00047454724035489616,0.008085896833820225
20030630,2003-06-30,2003,6,Triple Sort rolling TC-aware + stock-level TC,0.0167194395872567,0.2960221580690732,0.4139890680953886,0.0010349726702384716,0.01568446691701823
20030731,2003-07-31,2003,7,Triple Sort rolling TC-aware + stock-level TC,-0.01932055672209024,0.12769638709306153,1.473889293611672,0.00368472323402918,-0.02300527995611942
20030831,2003-08-31,2003,8,Triple Sort rolling TC-aware + stock-level TC,-0.007377641504868981,0.11153480585435055,0.317987177541961,0.0007949679438549025,-0.008172609448723884
20030930,2003-09-30,2003,9,Triple Sort rolling TC-aware + stock-level TC,-0.028079276821155984,0.09720737136113027,0.2783513838997741,0.0006958784597494353,-0.02877515528090542
20031031,2003-10-31,2003,10,Triple Sort rolling TC-aware + stock-level TC,0.008008123303280879,0.044363141409669946,0.22043177970259745,0.0005510794492564937,0.007457043854024385
20031130,2003-11-30,2003,11,Triple Sort rolling TC-aware + stock-level TC,0.04429381790133765,0.08759962974227367,0.27578599375080515,0.0006894649843770128,0.04360435291696064
20031231,2003-12-31,2003,12,Triple Sort rolling TC-aware + stock-level TC,-0.015867200021289392,5.211295796518637e-07,0.26315410283899204,0.0006578852570974801,-0.01652508527838687
20040131,2004-01-31,2004,1,Triple Sort rolling TC-aware + stock-level TC,0.0027732739475712555,6.519809617714988e-07,0.19397117653809165,0.00048492794134522916,0.0022883460062260263
20040229,2004-02-29,2004,2,Triple Sort rolling TC-aware + stock-level TC,0.005570041455372834,1.5447617945340917e-07,0.17636585998589616,0.0004409146499647404,0.005129126805408093
20040331,2004-03-31,2004,3,Triple Sort rolling TC-aware + stock-level TC,0.003823730951547607,1.43200072105875e-07,0.18086519486752137,0.00045216298716880345,0.0033715679643788036
20040430,2004-04-30,2004,4,Triple Sort rolling TC-aware + stock-level TC,0.013777746975389485,5.924398236051571e-08,0.203399176966647,0.0005084979424166175,0.013269249032972868
20040531,2004-05-31,2004,5,Triple Sort rolling TC-aware + stock-level TC,0.0276384116525296,8.944600906281946e-08,0.18902603158534353,0.00047256507896335884,0.027165846573566244
20040630,2004-06-30,2004,6,Triple Sort rolling TC-aware + stock-level TC,0.010002660126771411,8.88800028649446e-08,0.20249914620424087,0.0005062478655106021,0.009496412261260809
20040731,2004-07-31,2004,7,Triple Sort rolling TC-aware + stock-level TC,0.013941361143836074,0.17242274097149346,1.400196156489209,0.0035004903912230225,0.010440870752613051
20040831,2004-08-31,2004,8,Triple Sort rolling TC-aware + stock-level TC,0.009801196960055965,0.11246991599175683,0.26565311295743493,0.0006641327823935873,0.009137064177662378
20040930,2004-09-30,2004,9,Triple Sort rolling TC-aware + stock-level TC,0.005846605632319454,0.05342666926195824,0.18929464302429722,0.00047323660756074307,0.005373369024758711
20041031,2004-10-31,2004,10,Triple Sort rolling TC-aware + stock-level TC,0.01254930133896863,0.0164936280979969,0.17450413359887268,0.0004362603339971817,0.012113041004971448
