date,date_dt,yy,mm,candidate,weight_trade
19750630,1975-06-30,1975,6,port_V13,0.03128617395092245
19750630,1975-06-30,1975,6,port_V14,0.031262774543263434
19750630,1975-06-30,1975,6,port_V15,0.031248850203716087
19750630,1975-06-30,1975,6,port_V17,0.031249563090148234
19750630,1975-06-30,1975,6,port_V18,0.03125112781960292
19750630,1975-06-30,1975,6,port_V19,0.02532434587856289
19750630,1975-06-30,1975,6,port_V23,0.03123848135387319
19750630,1975-06-30,1975,6,port_V30,0.031242108019171978
19750630,1975-06-30,1975,6,port_V31,0.031245539087918637
19750630,1975-06-30,1975,6,port_V32,0.031245749618929692
19750731,1975-07-31,1975,7,port_V1,0.031251754661353735
19750731,1975-07-31,1975,7,port_V2,0.031244719830336727
19750731,1975-07-31,1975,7,port_V4,0.031246185828126282
19750731,1975-07-31,1975,7,port_V5,0.031247701323853447
19750731,1975-07-31,1975,7,port_V6,0.03125835059527185
19750731,1975-07-31,1975,7,port_V7,0.03125062715008385
19750731,1975-07-31,1975,7,port_V9,0.443407188463743
19750731,1975-07-31,1975,7,port_V10,0.03125017517389737
19750731,1975-07-31,1975,7,port_V12,0.031249569768854447
19750731,1975-07-31,1975,7,port_V13,0.031286473636386265
19750731,1975-07-31,1975,7,port_V14,0.0312637471457823
19750731,1975-07-31,1975,7,port_V15,0.031248121363994442
19750731,1975-07-31,1975,7,port_V17,0.031250703005630875
19750731,1975-07-31,1975,7,port_V18,0.031251003819916495
19750731,1975-07-31,1975,7,port_V19,0.02532331865200819
19750731,1975-07-31,1975,7,port_V23,0.031238234865477256
19750731,1975-07-31,1975,7,port_V30,0.031241353858206034
19750731,1975-07-31,1975,7,port_V31,0.031245638996101575
19750731,1975-07-31,1975,7,port_V32,0.031245131860975963
19750831,1975-08-31,1975,8,port_V1,0.03125136445313078
19750831,1975-08-31,1975,8,port_V2,0.03124380627427463
19750831,1975-08-31,1975,8,port_V4,0.03124412910747163
19750831,1975-08-31,1975,8,port_V5,0.031248519595871695
19750831,1975-08-31,1975,8,port_V6,0.03126036798027427
19750831,1975-08-31,1975,8,port_V7,0.03125173065341162
19750831,1975-08-31,1975,8,port_V9,0.4434092391916516
19750831,1975-08-31,1975,8,port_V10,0.031252012032346614
19750831,1975-08-31,1975,8,port_V12,0.03124777094696353
19750831,1975-08-31,1975,8,port_V13,0.03128713869734582
19750831,1975-08-31,1975,8,port_V14,0.03126556369029811
