date,date_dt,yy,mm,method,gross_ret,turnover_raw,turnover,cost,net_ret,wealth_gross,wealth_net,drawdown_net
20030731,2003-07-31,2003,7,Triple Sort static + stock-level TC,-0.08959451419198783,1.1521460962768675,1.1521460962768675,0.0028803652406921686,-0.09247487943268,2.2524949237248255,2.144043488055446,-0.21830073390115834
20030831,2003-08-31,2003,8,Triple Sort static + stock-level TC,0.002798968324324929,0.10273834018939476,0.10273834018939476,0.0002568458504734869,0.0025421224738514424,2.258799585667034,2.149493909191347,-0.21631355862901513
20030930,2003-09-30,2003,9,Triple Sort static + stock-level TC,-0.11222041875832794,0.09615190062754776,0.09615190062754776,0.0002403797515688694,-0.11246079850989682,2.005316150272342,1.9077601077715285,-0.3044475616069756
20031031,2003-10-31,2003,10,Triple Sort static + stock-level TC,0.078389001420694,0.10671349769483929,0.10671349769483929,0.0002667837442370982,0.0781222176764569,2.162510880824981,2.0567985581853168,-0.25010946260944533
20031130,2003-11-30,2003,11,Triple Sort static + stock-level TC,0.10022095669478442,0.10939072171475699,0.10939072171475699,0.0002734768042868925,0.09994747989049753,2.3792397901641418,2.262370390718348,-0.17515979320352848
20031231,2003-12-31,2003,12,Triple Sort static + stock-level TC,-0.07049182277259876,0.19356834189185562,0.19356834189185562,0.00048392085472963905,-0.07097574362732839,2.211522840542376,2.101796969876664,-0.2337034402546273
20040131,2004-01-31,2004,1,Triple Sort static + stock-level TC,-0.01955947183278048,0.09057121475999133,0.09057121475999133,0.00022642803689997833,-0.019785899869680455,2.1682666218352367,2.0602110254842865,-0.2488653072562299
20040229,2004-02-29,2004,2,Triple Sort static + stock-level TC,-0.006685957191371186,0.07576904387413207,0.07576904387413207,0.00018942260968533018,-0.006875379801056515,2.1537696840221674,2.0460462922137577,-0.2540296435505932
20040331,2004-03-31,2004,3,Triple Sort static + stock-level TC,-0.015531339673796652,0.07216223891714281,0.07216223891714281,0.00018040559729285704,-0.015711745271089508,2.1203187554804934,2.013899334057638,-0.2657501397709102
20040430,2004-04-30,2004,4,Triple Sort static + stock-level TC,0.09146234146881113,0.08430094863368776,0.08430094863368776,0.0002107523715842194,0.09125158909722692,2.314248073516975,2.1976708485722445,-0.19874867323058898
20040531,2004-05-31,2004,5,Triple Sort static + stock-level TC,0.0824296531418924,0.07604910512972604,0.07604910512972604,0.00019012276282431511,0.08223953037906809,2.5050107395012717,2.378406267086594,-0.13285414040146726
20040630,2004-06-30,2004,6,Triple Sort static + stock-level TC,0.015010476886496869,0.07434041889254524,0.07434041889254524,0.0001858510472313631,0.014824625839265505,2.542612145306982,2.413665250089917,-0.1199990274848508
20040731,2004-07-31,2004,7,Triple Sort static + stock-level TC,0.039537418229682264,1.0668416846321662,1.0668416846321662,0.0026671042115804155,0.03687031401810185,2.6431404650918537,2.502657845795313,-0.08755311529198206
20040831,2004-08-31,2004,8,Triple Sort static + stock-level TC,0.057831952291522264,0.0805688942397044,0.0805688942397044,0.000201422235599261,0.057630530055923,2.7959984383688377,2.6468873439971112,-0.034968317678383376
20040930,2004-09-30,2004,9,Triple Sort static + stock-level TC,-0.020748653859878213,0.06904184167942258,0.06904184167942258,0.00017260460419855645,-0.020921258464076768,2.7379852345783626,2.5915111297480538,-0.05515799493025686
