date_dt,yy,mm,method,gross_ret,turnover_raw,turnover,cost,net_ret
2014-12-31,2014,12,Triple Sort static (no TC),0.02004221158245158,0.0,0.0,0.0,0.02004221158245158
2015-01-31,2015,1,Triple Sort static (no TC),-0.028520192147613657,0.0,0.0,0.0,-0.028520192147613657
2015-02-28,2015,2,Triple Sort static (no TC),0.03805022346417316,0.0,0.0,0.0,0.03805022346417316
2015-03-31,2015,3,Triple Sort static (no TC),0.019972198047106107,0.0,0.0,0.0,0.019972198047106107
2015-04-30,2015,4,Triple Sort static (no TC),0.0006789539276883417,0.0,0.0,0.0,0.0006789539276883417
2015-05-31,2015,5,Triple Sort static (no TC),-0.0023008851041203247,0.0,0.0,0.0,-0.0023008851041203247
2015-06-30,2015,6,Triple Sort static (no TC),0.02963819905821537,0.0,0.0,0.0,0.02963819905821537
2015-07-31,2015,7,Triple Sort static (no TC),-0.02374262570289573,0.0,0.0,0.0,-0.02374262570289573
2015-08-31,2015,8,Triple Sort static (no TC),0.03279371772554262,0.0,0.0,0.0,0.03279371772554262
2015-09-30,2015,9,Triple Sort static (no TC),-0.023234662310024478,0.0,0.0,0.0,-0.023234662310024478
2015-10-31,2015,10,Triple Sort static (no TC),0.028248514473218626,0.0,0.0,0.0,0.028248514473218626
2015-11-30,2015,11,Triple Sort static (no TC),0.01782526312830052,0.0,0.0,0.0,0.01782526312830052
2015-12-31,2015,12,Triple Sort static (no TC),0.006268972567534384,0.0,0.0,0.0,0.006268972567534384
2016-01-31,2016,1,Triple Sort static (no TC),-0.0419673004670969,0.0,0.0,0.0,-0.0419673004670969
2016-02-29,2016,2,Triple Sort static (no TC),0.05607225824889537,0.0,0.0,0.0,0.05607225824889537
2016-03-31,2016,3,Triple Sort static (no TC),-0.015543881048021242,0.0,0.0,0.0,-0.015543881048021242
2016-04-30,2016,4,Triple Sort static (no TC),0.0026370706923945844,0.0,0.0,0.0,0.0026370706923945844
2016-05-31,2016,5,Triple Sort static (no TC),0.011137410463884981,0.0,0.0,0.0,0.011137410463884981
2016-06-30,2016,6,Triple Sort static (no TC),-0.01631051324789014,0.0,0.0,0.0,-0.01631051324789014
2016-07-31,2016,7,Triple Sort static (no TC),0.006403850370072152,0.0,0.0,0.0,0.006403850370072152
2016-08-31,2016,8,Triple Sort static (no TC),-0.05846984903408047,0.0,0.0,0.0,-0.05846984903408047
2016-09-30,2016,9,Triple Sort static (no TC),-0.024190817931632212,0.0,0.0,0.0,-0.024190817931632212
2016-10-31,2016,10,Triple Sort static (no TC),0.07632829490125614,0.0,0.0,0.0,0.07632829490125614
2016-11-30,2016,11,Triple Sort static (no TC),0.008658336420504528,0.0,0.0,0.0,0.008658336420504528
2016-12-31,2016,12,Triple Sort static (no TC),-0.0186253041606865,0.0,0.0,0.0,-0.0186253041606865
